eDNA.sample,rep,Run,taxa,nReads,Transect,position,depth,lat,lon,Profile
320,1,1,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,91017,35,7,0,40.06181,-124.6436167,Surface
320,2,1,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,783,35,7,0,40.06181,-124.6436167,Surface
320,2,1,Paralichthyidae%Citharichthys%NA,261,35,7,0,40.06181,-124.6436167,Surface
320,2,1,Sebastidae%NA%NA,1349,35,7,0,40.06181,-124.6436167,Surface
320,2,1,Sebastidae%Sebastes%NA,12045,35,7,0,40.06181,-124.6436167,Surface
320,2,1,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,124488,35,7,0,40.06181,-124.6436167,Surface
321,1,1,Carangidae%NA%NA,746,35,7,0,40.06181,-124.6436167,Surface
321,1,1,Carangidae%Trachurus%NA,19589,35,7,0,40.06181,-124.6436167,Surface
321,1,1,Carangidae%Trachurus%Trachurus symmetricus,113144,35,7,0,40.06181,-124.6436167,Surface
321,1,1,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,2780,35,7,0,40.06181,-124.6436167,Surface
321,1,1,Paralichthyidae%Citharichthys%NA,156,35,7,0,40.06181,-124.6436167,Surface
334,1,2,Carangidae%Trachurus%Trachurus symmetricus,66,35,11,500,40.06377,-125.0781317,Bottom
334,1,2,Clupeidae%Sardinops%NA,3,35,11,500,40.06377,-125.0781317,Bottom
334,1,2,Merlucciidae%Merluccius%Merluccius productus,130,35,11,500,40.06377,-125.0781317,Bottom
334,1,2,Myctophidae%Diaphus%NA,7,35,11,500,40.06377,-125.0781317,Bottom
334,1,2,Platytroctidae%Sagamichthys%Sagamichthys abei,6953,35,11,500,40.06377,-125.0781317,Bottom
334,1,2,Scombridae%Scomber%Scomber japonicus,8,35,11,500,40.06377,-125.0781317,Bottom
334,1,2,Sebastidae%Sebastes%Sebastes elongatus,6,35,11,500,40.06377,-125.0781317,Bottom
334,2,2,Bathylagidae%NA%NA,5311,35,11,500,40.06377,-125.0781317,Bottom
334,2,2,Carcharhinidae%Prionace%Prionace glauca,10,35,11,500,40.06377,-125.0781317,Bottom
334,2,2,Merlucciidae%Merluccius%Merluccius productus,6,35,11,500,40.06377,-125.0781317,Bottom
334,2,2,Myctophidae%NA%NA,22027,35,11,500,40.06377,-125.0781317,Bottom
334,2,2,Paralichthyidae%Citharichthys%NA,48,35,11,500,40.06377,-125.0781317,Bottom
335,1,2,Bathylagidae%Bathylagus%Bathylagus stilbius,61448,35,11,500,40.06377,-125.0781317,Bottom
335,1,2,Bathylagidae%NA%NA,242,35,11,500,40.06377,-125.0781317,Bottom
335,1,2,Carangidae%Trachurus%Trachurus symmetricus,9,35,11,500,40.06377,-125.0781317,Bottom
335,1,2,Clupeidae%Sardinops%Sardinops sagax,62,35,11,500,40.06377,-125.0781317,Bottom
335,1,2,Gonostomatidae%Cyclothone%NA,204,35,11,500,40.06377,-125.0781317,Bottom
335,1,2,Paralichthyidae%Citharichthys%NA,6,35,11,500,40.06377,-125.0781317,Bottom
335,1,2,Scombridae%Scomber%Scomber japonicus,10,35,11,500,40.06377,-125.0781317,Bottom
335,2,2,Carangidae%Trachurus%Trachurus symmetricus,13,35,11,500,40.06377,-125.0781317,Bottom
335,2,2,Scombridae%Scomber%Scomber japonicus,14,35,11,500,40.06377,-125.0781317,Bottom
335,2,2,Sebastidae%Sebastes%Sebastes jordani,15,35,11,500,40.06377,-125.0781317,Bottom
342,1,1,Carangidae%NA%NA,72,35,11,50,40.06377,-125.0781317,MidWater
342,1,1,Carangidae%Trachurus%NA,2676,35,11,50,40.06377,-125.0781317,MidWater
342,1,1,Carangidae%Trachurus%Trachurus symmetricus,65656,35,11,50,40.06377,-125.0781317,MidWater
342,1,1,Clupeidae%Sardinops%NA,110,35,11,50,40.06377,-125.0781317,MidWater
342,1,1,Clupeidae%Sardinops%Sardinops sagax,5748,35,11,50,40.06377,-125.0781317,MidWater
342,1,1,Myctophidae%NA%NA,222,35,11,50,40.06377,-125.0781317,MidWater
342,1,1,Myctophidae%Stenobrachius%NA,1044,35,11,50,40.06377,-125.0781317,MidWater
342,1,1,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,62032,35,11,50,40.06377,-125.0781317,MidWater
342,2,2,Engraulidae%NA%NA,45,35,11,50,40.06377,-125.0781317,MidWater
342,2,2,Paralichthyidae%Citharichthys%NA,6,35,11,50,40.06377,-125.0781317,MidWater
342,2,2,Pleuronectidae%NA%NA,78,35,11,50,40.06377,-125.0781317,MidWater
342,2,2,Sebastidae%NA%NA,1509,35,11,50,40.06377,-125.0781317,MidWater
342,2,2,Sebastidae%Sebastes%NA,82,35,11,50,40.06377,-125.0781317,MidWater
342,2,2,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,3138,35,11,50,40.06377,-125.0781317,MidWater
343,1,1,Myctophidae%Diaphus%NA,20855,35,11,50,40.06377,-125.0781317,MidWater
343,2,2,Merlucciidae%Merluccius%Merluccius productus,1697,35,11,50,40.06377,-125.0781317,MidWater
343,2,2,Myctophidae%Diaphus%NA,32216,35,11,50,40.06377,-125.0781317,MidWater
343,2,2,Myctophidae%NA%NA,1752,35,11,50,40.06377,-125.0781317,MidWater
343,2,2,Myctophidae%Stenobrachius%NA,24391,35,11,50,40.06377,-125.0781317,MidWater
344,1,1,Carangidae%NA%NA,133,35,11,0,40.06377,-125.0781317,Surface
344,1,1,Carangidae%Trachurus%NA,132,35,11,0,40.06377,-125.0781317,Surface
344,1,1,Carangidae%Trachurus%Trachurus symmetricus,4165,35,11,0,40.06377,-125.0781317,Surface
344,2,2,Carangidae%Trachurus%Trachurus symmetricus,5614,35,11,0,40.06377,-125.0781317,Surface
344,2,2,Clupeidae%Sardinops%Sardinops sagax,1884,35,11,0,40.06377,-125.0781317,Surface
345,1,1,Bathylagidae%Lipolagus%Lipolagus ochotensis,755,35,11,0,40.06377,-125.0781317,Surface
345,1,1,Carangidae%Trachurus%NA,2007,35,11,0,40.06377,-125.0781317,Surface
345,1,1,Carangidae%Trachurus%Trachurus symmetricus,44387,35,11,0,40.06377,-125.0781317,Surface
345,1,1,Scombridae%Scomber%Scomber japonicus,4163,35,11,0,40.06377,-125.0781317,Surface
345,2,2,Carangidae%NA%NA,27,35,11,0,40.06377,-125.0781317,Surface
345,2,2,Carangidae%Trachurus%NA,2458,35,11,0,40.06377,-125.0781317,Surface
345,2,2,Carangidae%Trachurus%Trachurus symmetricus,46481,35,11,0,40.06377,-125.0781317,Surface
345,2,2,Carcharhinidae%Prionace%Prionace glauca,78,35,11,0,40.06377,-125.0781317,Surface
345,2,2,Clupeidae%Sardinops%NA,847,35,11,0,40.06377,-125.0781317,Surface
345,2,2,Clupeidae%Sardinops%Sardinops sagax,3329,35,11,0,40.06377,-125.0781317,Surface
345,2,2,Myctophidae%Diaphus%Diaphus theta,460,35,11,0,40.06377,-125.0781317,Surface
456,1,1,Anarhichadidae%Anarrhichthys%Anarrhichthys ocellatus,5230,39,1,42,40.72985,-124.3734867,Bottom
456,1,1,Chimaeridae%Hydrolagus%Hydrolagus colliei,96,39,1,42,40.72985,-124.3734867,Bottom
456,1,1,Clupeidae%Clupea%Clupea pallasii,5973,39,1,42,40.72985,-124.3734867,Bottom
456,1,1,Clupeidae%Clupea%NA,148,39,1,42,40.72985,-124.3734867,Bottom
456,1,1,Cottidae%NA%NA,512,39,1,42,40.72985,-124.3734867,Bottom
456,1,1,Merlucciidae%Merluccius%Merluccius productus,3479,39,1,42,40.72985,-124.3734867,Bottom
456,1,1,Osmeridae%Allosmerus%Allosmerus elongatus,4780,39,1,42,40.72985,-124.3734867,Bottom
456,1,1,Osmeridae%NA%NA,3744,39,1,42,40.72985,-124.3734867,Bottom
456,1,1,Osmeridae%Spirinchus%Spirinchus starksi,554,39,1,42,40.72985,-124.3734867,Bottom
456,1,1,Rajidae%Raja%Raja binoculata,128,39,1,42,40.72985,-124.3734867,Bottom
456,1,1,Rajidae%Raja%Raja rhina,14,39,1,42,40.72985,-124.3734867,Bottom
456,1,1,Sebastidae%Sebastes%NA,784,39,1,42,40.72985,-124.3734867,Bottom
456,1,1,Sebastidae%Sebastes%Sebastes entomelas|mystinus,1728,39,1,42,40.72985,-124.3734867,Bottom
456,1,1,Squalidae%Squalus%Squalus acanthias,1720,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Bathylagidae%NA%NA,346,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Clupeidae%Clupea%Clupea pallasii,30938,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Clupeidae%Clupea%NA,1251,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Clupeidae%Sardinops%Sardinops sagax,43,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Cottidae%Artedius%Artedius fenestralis|lateralis,875,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Cottidae%Artedius%NA,52,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Merlucciidae%Merluccius%Merluccius productus,549,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Osmeridae%Allosmerus%Allosmerus elongatus,933,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Osmeridae%NA%NA,9045,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Osmeridae%Spirinchus%Spirinchus starksi,265,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,10,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Pleuronectidae%NA%NA,99,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Rajidae%Raja%NA,46,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Rajidae%Raja%Raja binoculata,314,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Scyliorhinidae%Apristurus%Apristurus brunneus,44,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Sebastidae%Sebastes%NA,54,39,1,42,40.72985,-124.3734867,Bottom
456,2,2,Sebastidae%Sebastes%Sebastes entomelas|mystinus,290,39,1,42,40.72985,-124.3734867,Bottom
457,1,1,Merlucciidae%Merluccius%Merluccius productus,2042,39,1,42,40.72985,-124.3734867,Bottom
457,1,1,Merlucciidae%Merluccius%NA,9219,39,1,42,40.72985,-124.3734867,Bottom
457,1,1,Rajidae%Raja%NA,407,39,1,42,40.72985,-124.3734867,Bottom
457,1,1,Rajidae%Raja%Raja binoculata,840,39,1,42,40.72985,-124.3734867,Bottom
457,2,2,Anarhichadidae%Anarrhichthys%Anarrhichthys ocellatus,1145,39,1,42,40.72985,-124.3734867,Bottom
457,2,2,Chimaeridae%Hydrolagus%Hydrolagus colliei,52,39,1,42,40.72985,-124.3734867,Bottom
457,2,2,Clupeidae%Clupea%Clupea pallasii,49569,39,1,42,40.72985,-124.3734867,Bottom
457,2,2,Merlucciidae%Merluccius%Merluccius productus,975,39,1,42,40.72985,-124.3734867,Bottom
457,2,2,Osmeridae%Allosmerus%Allosmerus elongatus,5646,39,1,42,40.72985,-124.3734867,Bottom
457,2,2,Osmeridae%NA%NA,153,39,1,42,40.72985,-124.3734867,Bottom
457,2,2,Paralichthyidae%Citharichthys%NA,80,39,1,42,40.72985,-124.3734867,Bottom
457,2,2,Pleuronectidae%NA%NA,1687,39,1,42,40.72985,-124.3734867,Bottom
457,2,2,Scyliorhinidae%Apristurus%Apristurus brunneus,255,39,1,42,40.72985,-124.3734867,Bottom
458,1,2,Clupeidae%Clupea%Clupea pallasii,84,39,1,25,40.72985,-124.3734867,MidWater
458,1,2,Gadidae%Microgadus%Microgadus proximus,4445,39,1,25,40.72985,-124.3734867,MidWater
458,1,2,Rajidae%Raja%NA,389,39,1,25,40.72985,-124.3734867,MidWater
458,1,2,Rajidae%Raja%Raja binoculata,2993,39,1,25,40.72985,-124.3734867,MidWater
458,2,2,Clupeidae%Clupea%Clupea pallasii,32817,39,1,25,40.72985,-124.3734867,MidWater
458,2,2,Engraulidae%Engraulis%Engraulis mordax,3,39,1,25,40.72985,-124.3734867,MidWater
458,2,2,Merlucciidae%Merluccius%Merluccius productus,7783,39,1,25,40.72985,-124.3734867,MidWater
458,2,2,Merlucciidae%Merluccius%NA,52,39,1,25,40.72985,-124.3734867,MidWater
458,2,2,Osmeridae%NA%NA,1702,39,1,25,40.72985,-124.3734867,MidWater
458,2,2,Rajidae%Raja%Raja binoculata,507,39,1,25,40.72985,-124.3734867,MidWater
458,2,2,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha,686,39,1,25,40.72985,-124.3734867,MidWater
458,2,2,Sebastidae%Sebastes%Sebastes entomelas|mystinus,1522,39,1,25,40.72985,-124.3734867,MidWater
459,1,1,Clupeidae%Clupea%Clupea pallasii,34078,39,1,25,40.72985,-124.3734867,MidWater
459,1,1,Merlucciidae%Merluccius%Merluccius productus,5211,39,1,25,40.72985,-124.3734867,MidWater
459,1,1,Merlucciidae%Merluccius%NA,302,39,1,25,40.72985,-124.3734867,MidWater
459,1,1,Osmeridae%Hypomesus%Hypomesus pretiosus,13216,39,1,25,40.72985,-124.3734867,MidWater
459,1,1,Paralichthyidae%Citharichthys%NA,110,39,1,25,40.72985,-124.3734867,MidWater
459,2,1,Carangidae%NA%NA,969,39,1,25,40.72985,-124.3734867,MidWater
459,2,1,Carangidae%Trachurus%NA,4697,39,1,25,40.72985,-124.3734867,MidWater
459,2,1,Carangidae%Trachurus%Trachurus symmetricus,22761,39,1,25,40.72985,-124.3734867,MidWater
459,2,1,Merlucciidae%Merluccius%Merluccius productus,8411,39,1,25,40.72985,-124.3734867,MidWater
459,2,1,Merlucciidae%Merluccius%NA,996,39,1,25,40.72985,-124.3734867,MidWater
459,2,1,Squalidae%Squalus%Squalus acanthias,20365,39,1,25,40.72985,-124.3734867,MidWater
462,1,2,Clupeidae%Clupea%Clupea pallasii,11018,39,1,0,40.72985,-124.3734867,Surface
462,1,2,Cottidae%NA%NA,7,39,1,0,40.72985,-124.3734867,Surface
462,1,2,Paralichthyidae%Citharichthys%NA,2089,39,1,0,40.72985,-124.3734867,Surface
462,1,2,Salmonidae%NA%NA,100,39,1,0,40.72985,-124.3734867,Surface
462,2,2,Carangidae%Trachurus%NA,10723,39,1,0,40.72985,-124.3734867,Surface
462,2,2,Carangidae%Trachurus%Trachurus symmetricus,176260,39,1,0,40.72985,-124.3734867,Surface
463,1,1,Carangidae%Trachurus%NA,451,39,1,0,40.72985,-124.3734867,Surface
463,1,1,Carangidae%Trachurus%Trachurus symmetricus,10003,39,1,0,40.72985,-124.3734867,Surface
463,1,1,Clupeidae%Clupea%Clupea pallasii,21951,39,1,0,40.72985,-124.3734867,Surface
463,1,1,Salmonidae%Oncorhynchus%NA,2638,39,1,0,40.72985,-124.3734867,Surface
463,1,1,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha,44483,39,1,0,40.72985,-124.3734867,Surface
463,2,1,Paralichthyidae%Citharichthys%NA,8016,39,1,0,40.72985,-124.3734867,Surface
463,2,1,Salmonidae%Oncorhynchus%NA,12461,39,1,0,40.72985,-124.3734867,Surface
463,2,1,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha,146191,39,1,0,40.72985,-124.3734867,Surface
463,2,1,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,11,39,1,0,40.72985,-124.3734867,Surface
478,1,2,Bathylagidae%NA%NA,52212,39,5,500,40.73091833,-124.6617817,Bottom
478,1,2,Carangidae%Trachurus%Trachurus symmetricus,29,39,5,500,40.73091833,-124.6617817,Bottom
478,1,2,Clupeidae%Sardinops%Sardinops sagax,40,39,5,500,40.73091833,-124.6617817,Bottom
478,1,2,Merlucciidae%Merluccius%Merluccius productus,85302,39,5,500,40.73091833,-124.6617817,Bottom
478,1,2,Merlucciidae%Merluccius%NA,18154,39,5,500,40.73091833,-124.6617817,Bottom
478,1,2,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,8,39,5,500,40.73091833,-124.6617817,Bottom
478,1,2,Zoarcidae%Lycodes%Lycodes diapterus,5329,39,5,500,40.73091833,-124.6617817,Bottom
478,1,2,Zoarcidae%NA%NA,968,39,5,500,40.73091833,-124.6617817,Bottom
478,2,2,Merlucciidae%Merluccius%Merluccius productus,32728,39,5,500,40.73091833,-124.6617817,Bottom
478,2,2,Merlucciidae%Merluccius%NA,1468,39,5,500,40.73091833,-124.6617817,Bottom
478,2,2,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,12,39,5,500,40.73091833,-124.6617817,Bottom
479,1,2,Merlucciidae%Merluccius%Merluccius productus,27623,39,5,500,40.73091833,-124.6617817,Bottom
479,1,2,Merlucciidae%Merluccius%NA,2458,39,5,500,40.73091833,-124.6617817,Bottom
479,1,2,Myctophidae%Diaphus%Diaphus theta,2598,39,5,500,40.73091833,-124.6617817,Bottom
479,1,2,Stomiidae%Tactostoma%Tactostoma macropus,117,39,5,500,40.73091833,-124.6617817,Bottom
479,2,2,Carangidae%Trachurus%Trachurus symmetricus,12,39,5,500,40.73091833,-124.6617817,Bottom
479,2,2,Merlucciidae%Merluccius%Merluccius productus,154748,39,5,500,40.73091833,-124.6617817,Bottom
479,2,2,Merlucciidae%Merluccius%NA,17346,39,5,500,40.73091833,-124.6617817,Bottom
479,2,2,Squalidae%Squalus%Squalus acanthias,14,39,5,500,40.73091833,-124.6617817,Bottom
486,1,1,Carangidae%Trachurus%NA,563,39,5,50,40.73091833,-124.6617817,MidWater
486,1,1,Carangidae%Trachurus%Trachurus symmetricus,18612,39,5,50,40.73091833,-124.6617817,MidWater
486,1,1,Merlucciidae%Merluccius%Merluccius productus,2518,39,5,50,40.73091833,-124.6617817,MidWater
486,1,1,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,3108,39,5,50,40.73091833,-124.6617817,MidWater
486,1,1,Sebastidae%NA%NA,95,39,5,50,40.73091833,-124.6617817,MidWater
486,1,1,Sebastidae%Sebastes%Sebastes jordani,5254,39,5,50,40.73091833,-124.6617817,MidWater
486,1,1,Squalidae%Squalus%Squalus acanthias,22,39,5,50,40.73091833,-124.6617817,MidWater
486,2,1,Carangidae%NA%NA,64,39,5,50,40.73091833,-124.6617817,MidWater
486,2,1,Carangidae%Trachurus%NA,2698,39,5,50,40.73091833,-124.6617817,MidWater
486,2,1,Carangidae%Trachurus%Trachurus symmetricus,33970,39,5,50,40.73091833,-124.6617817,MidWater
486,2,1,Merlucciidae%Merluccius%Merluccius productus,37915,39,5,50,40.73091833,-124.6617817,MidWater
486,2,1,Merlucciidae%Merluccius%NA,3342,39,5,50,40.73091833,-124.6617817,MidWater
486,2,1,Myctophidae%NA%NA,172,39,5,50,40.73091833,-124.6617817,MidWater
486,2,1,Myctophidae%Stenobrachius%NA,3461,39,5,50,40.73091833,-124.6617817,MidWater
486,2,1,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,39683,39,5,50,40.73091833,-124.6617817,MidWater
486,2,1,Squalidae%Squalus%Squalus acanthias,21674,39,5,50,40.73091833,-124.6617817,MidWater
487,1,1,Merlucciidae%Merluccius%Merluccius productus,23,39,5,50,40.73091833,-124.6617817,MidWater
487,1,1,Myctophidae%Diaphus%Diaphus theta,3484,39,5,50,40.73091833,-124.6617817,MidWater
487,1,1,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,41,39,5,50,40.73091833,-124.6617817,MidWater
487,1,1,Sebastidae%Sebastes%Sebastes entomelas|mystinus,41,39,5,50,40.73091833,-124.6617817,MidWater
487,1,1,Squalidae%Squalus%Squalus acanthias,5,39,5,50,40.73091833,-124.6617817,MidWater
487,2,1,Carangidae%NA%NA,168,39,5,50,40.73091833,-124.6617817,MidWater
487,2,1,Carangidae%Trachurus%NA,2485,39,5,50,40.73091833,-124.6617817,MidWater
487,2,1,Merlucciidae%Merluccius%Merluccius productus,15064,39,5,50,40.73091833,-124.6617817,MidWater
487,2,1,Merlucciidae%Merluccius%NA,684,39,5,50,40.73091833,-124.6617817,MidWater
487,2,1,Myctophidae%Diaphus%Diaphus theta,42962,39,5,50,40.73091833,-124.6617817,MidWater
487,2,1,Sebastidae%Sebastes%NA,179,39,5,50,40.73091833,-124.6617817,MidWater
487,2,1,Sebastidae%Sebastes%Sebastes entomelas,5323,39,5,50,40.73091833,-124.6617817,MidWater
487,2,1,Squalidae%Squalus%Squalus acanthias,935,39,5,50,40.73091833,-124.6617817,MidWater
488,1,1,Carangidae%Trachurus%NA,610,39,5,0,40.73091833,-124.6617817,Surface
488,1,1,Carangidae%Trachurus%Trachurus symmetricus,3721,39,5,0,40.73091833,-124.6617817,Surface
488,1,1,Merlucciidae%Merluccius%Merluccius productus,18269,39,5,0,40.73091833,-124.6617817,Surface
488,1,1,Merlucciidae%Merluccius%NA,4804,39,5,0,40.73091833,-124.6617817,Surface
488,2,1,Carangidae%Trachurus%NA,2593,39,5,0,40.73091833,-124.6617817,Surface
488,2,1,Carangidae%Trachurus%Trachurus symmetricus,43132,39,5,0,40.73091833,-124.6617817,Surface
488,2,1,Merlucciidae%Merluccius%NA,13376,39,5,0,40.73091833,-124.6617817,Surface
488,2,1,Scombridae%Scomber%Scomber japonicus,20251,39,5,0,40.73091833,-124.6617817,Surface
489,1,1,Alopiidae%Lamna%Lamna ditropis,1203,39,5,0,40.73091833,-124.6617817,Surface
489,1,1,Carangidae%Trachurus%NA,1335,39,5,0,40.73091833,-124.6617817,Surface
489,1,1,Carangidae%Trachurus%Trachurus symmetricus,41323,39,5,0,40.73091833,-124.6617817,Surface
489,1,1,Clupeidae%Clupea%Clupea pallasii,7,39,5,0,40.73091833,-124.6617817,Surface
489,2,1,Alopiidae%Lamna%Lamna ditropis,1022,39,5,0,40.73091833,-124.6617817,Surface
489,2,1,Carangidae%Trachurus%NA,1204,39,5,0,40.73091833,-124.6617817,Surface
489,2,1,Carangidae%Trachurus%Trachurus symmetricus,27795,39,5,0,40.73091833,-124.6617817,Surface
489,2,2,Alopiidae%Lamna%Lamna ditropis,17337,39,5,0,40.73091833,-124.6617817,Surface
489,2,2,Carangidae%NA%NA,46,39,5,0,40.73091833,-124.6617817,Surface
489,2,2,Carangidae%Trachurus%NA,2396,39,5,0,40.73091833,-124.6617817,Surface
489,2,2,Carangidae%Trachurus%Trachurus symmetricus,69316,39,5,0,40.73091833,-124.6617817,Surface
489,2,2,Cottidae%NA%NA,15,39,5,0,40.73091833,-124.6617817,Surface
489,2,2,Merlucciidae%Merluccius%Merluccius productus,7,39,5,0,40.73091833,-124.6617817,Surface
489,2,2,Salmonidae%NA%NA,211,39,5,0,40.73091833,-124.6617817,Surface
489,2,2,Salmonidae%Oncorhynchus%NA,34,39,5,0,40.73091833,-124.6617817,Surface
502,1,2,Belonidae%Cololabis%Cololabis saira,3,39,9,500,40.72901667,-125.1001667,Bottom
502,1,2,Merlucciidae%Merluccius%Merluccius productus,49720,39,9,500,40.72901667,-125.1001667,Bottom
502,1,2,Merlucciidae%Merluccius%NA,11520,39,9,500,40.72901667,-125.1001667,Bottom
502,1,2,Molidae%Mola%Mola mola,4,39,9,500,40.72901667,-125.1001667,Bottom
502,1,2,Salmonidae%Oncorhynchus%Oncorhynchus keta,32,39,9,500,40.72901667,-125.1001667,Bottom
503,1,2,Bathylagidae%Lipolagus%Lipolagus ochotensis,48181,39,9,500,40.72901667,-125.1001667,Bottom
503,1,2,Bathylagidae%NA%NA,3486,39,9,500,40.72901667,-125.1001667,Bottom
503,1,2,Merlucciidae%Merluccius%Merluccius productus,18,39,9,500,40.72901667,-125.1001667,Bottom
510,1,1,Carangidae%Trachurus%NA,322,39,9,50,40.72901667,-125.1001667,MidWater
510,1,1,Carangidae%Trachurus%Trachurus symmetricus,87906,39,9,50,40.72901667,-125.1001667,MidWater
510,1,1,Clupeidae%Sardinops%NA,227,39,9,50,40.72901667,-125.1001667,MidWater
510,1,1,Clupeidae%Sardinops%Sardinops sagax,1660,39,9,50,40.72901667,-125.1001667,MidWater
510,1,1,Merlucciidae%Merluccius%Merluccius productus,31969,39,9,50,40.72901667,-125.1001667,MidWater
510,1,1,Merlucciidae%Merluccius%NA,1274,39,9,50,40.72901667,-125.1001667,MidWater
510,1,1,Myctophidae%Diaphus%Diaphus theta,85601,39,9,50,40.72901667,-125.1001667,MidWater
510,1,1,Myctophidae%Diaphus%NA,3676,39,9,50,40.72901667,-125.1001667,MidWater
510,1,1,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,4,39,9,50,40.72901667,-125.1001667,MidWater
510,2,1,Carangidae%Trachurus%NA,4341,39,9,50,40.72901667,-125.1001667,MidWater
510,2,1,Carangidae%Trachurus%Trachurus symmetricus,82007,39,9,50,40.72901667,-125.1001667,MidWater
510,2,1,Clupeidae%Sardinops%NA,2599,39,9,50,40.72901667,-125.1001667,MidWater
510,2,1,Clupeidae%Sardinops%Sardinops sagax,78451,39,9,50,40.72901667,-125.1001667,MidWater
511,1,1,Carangidae%Trachurus%NA,934,39,9,50,40.72901667,-125.1001667,MidWater
511,1,1,Carangidae%Trachurus%Trachurus symmetricus,46168,39,9,50,40.72901667,-125.1001667,MidWater
511,1,1,Clupeidae%Sardinops%NA,5660,39,9,50,40.72901667,-125.1001667,MidWater
511,1,1,Clupeidae%Sardinops%Sardinops sagax,301,39,9,50,40.72901667,-125.1001667,MidWater
511,1,1,Merlucciidae%Merluccius%Merluccius productus,100694,39,9,50,40.72901667,-125.1001667,MidWater
511,1,1,Merlucciidae%Merluccius%NA,15664,39,9,50,40.72901667,-125.1001667,MidWater
511,1,1,Myctophidae%Diaphus%Diaphus theta,1108,39,9,50,40.72901667,-125.1001667,MidWater
511,1,1,Myctophidae%Diaphus%NA,7640,39,9,50,40.72901667,-125.1001667,MidWater
511,1,1,Scombridae%Scomber%Scomber japonicus,8082,39,9,50,40.72901667,-125.1001667,MidWater
511,1,1,Sebastidae%Sebastes%NA,644,39,9,50,40.72901667,-125.1001667,MidWater
511,1,1,Sebastidae%Sebastes%Sebastes elongatus,8220,39,9,50,40.72901667,-125.1001667,MidWater
511,2,1,Carangidae%Trachurus%Trachurus symmetricus,15671,39,9,50,40.72901667,-125.1001667,MidWater
511,2,1,Centrolophidae%Icichthys%Icichthys lockingtoni,925,39,9,50,40.72901667,-125.1001667,MidWater
511,2,1,Centrolophidae%NA%NA,128,39,9,50,40.72901667,-125.1001667,MidWater
511,2,1,Merlucciidae%Merluccius%Merluccius productus,24118,39,9,50,40.72901667,-125.1001667,MidWater
511,2,1,Merlucciidae%Merluccius%NA,977,39,9,50,40.72901667,-125.1001667,MidWater
511,2,1,Myctophidae%Diaphus%NA,894,39,9,50,40.72901667,-125.1001667,MidWater
511,2,1,Myctophidae%Stenobrachius%NA,30,39,9,50,40.72901667,-125.1001667,MidWater
511,2,1,Scombridae%Scomber%Scomber japonicus,9204,39,9,50,40.72901667,-125.1001667,MidWater
512,1,1,Alopiidae%Lamna%Lamna ditropis,140,39,9,0,40.72901667,-125.1001667,Surface
512,1,1,Belonidae%Cololabis%Cololabis saira,373,39,9,0,40.72901667,-125.1001667,Surface
512,1,1,Carangidae%Trachurus%Trachurus symmetricus,12657,39,9,0,40.72901667,-125.1001667,Surface
512,1,1,Centrolophidae%Icichthys%Icichthys lockingtoni,87,39,9,0,40.72901667,-125.1001667,Surface
512,1,1,Clupeidae%Sardinops%NA,6057,39,9,0,40.72901667,-125.1001667,Surface
512,1,1,Clupeidae%Sardinops%Sardinops sagax,63787,39,9,0,40.72901667,-125.1001667,Surface
